id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
7473,0,3,1,7,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.9,1.8,1.813835715,11,0,0,1,1,0,1,1,2,1,75,2,0.447213595,1.110915042,0.382361086,3.464101615,0.9,0.9,0.9,1,1,8,3,9,2,6,6,0,4,10,0,1,0,0,0,0
7474,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.1,0.2,-1,7,1,-1,2,-1,0,1,0,2,1,100,0,0.4,0.861180719,0.423083916,3.741657387,0.4,0.3,0.9,1,2,8,4,11,2,8,5,2,2,9,0,1,1,0,1,1
7477,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.1,0.1,-1,7,1,1,0,0,0,1,0,0,1,87,3,0.316227766,0.808784416,0.294448637,3.741657387,0.5,0.6,0.1,4,0,5,1,12,3,4,4,4,4,9,0,0,0,0,0,0
7478,0,4,1,6,1,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0.4,0,0.675462804,10,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.66528438,0.36152455,3,0.7,0.5,0.9,2,2,7,3,9,0,10,3,0,2,8,0,0,0,1,1,1
7481,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.9,1.4,1.647156641,11,1,-1,1,-1,13,1,0,0,1,104,2,0.447213595,1.16486973,0.430116263,3.605551276,0.6,0.5,0.9,2,2,6,5,10,4,8,7,1,2,7,0,0,1,1,0,0
7483,0,5,1,3,1,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0.9,1,1.54878985,11,1,1,1,1,3,1,0,2,1,102,2,0.4,0.960404099,0.326955654,3.741657387,0.7,0.8,0.3,2,0,8,2,6,2,9,5,1,3,7,0,1,0,0,1,0
7484,0,3,1,6,0,6,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,0.7,1.001561281,4,1,-1,0,1,11,1,1,0,1,67,2,0.374165739,0.675653953,0.366606056,3,0.6,0.7,0.6,2,1,10,4,10,3,6,3,1,1,6,1,1,1,0,1,0
7485,0,1,1,3,1,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.6,1.3,1.229837388,10,1,-1,0,1,1,1,1,0,1,40,2,0.374165739,0.702695518,0.381444623,2.828427125,0.2,0.4,0.7,1,5,8,3,10,2,4,3,1,1,5,0,0,1,1,1,0
7486,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.9,0.4,1.265652006,11,1,1,0,0,1,1,0,2,1,25,3,0.374165739,0.880405382,-1,3.605551276,0.9,0.4,0,2,3,8,1,10,2,11,9,0,3,10,0,0,1,0,1,0
7488,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,0.1,0.535023364,3,1,-1,0,-1,11,1,1,2,1,67,2,0.374165739,0.749435049,0.366606056,3.464101615,0.1,0.2,0.9,2,1,9,2,8,3,7,5,2,3,8,0,1,1,1,0,0
7489,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.6,0.1,0.480884602,7,1,-1,0,-1,11,1,1,0,1,67,2,0.374165739,0.679039794,0.366606056,3.16227766,0.8,0.5,0.5,2,2,8,3,10,4,9,6,1,1,8,0,1,1,0,0,0
7494,0,7,4,8,1,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.7,0.3,0.823103882,4,1,-1,0,0,1,1,1,0,1,40,2,0.374165739,0.751953379,0.381444623,3.31662479,0.5,0,0,2,1,6,3,7,2,9,5,2,0,5,0,0,0,0,0,0
7496,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.9,1.5,1.846449295,11,1,1,0,0,0,1,1,2,1,87,3,0.316227766,0.741689494,0.294448637,3.605551276,0.7,0.6,0.2,4,3,9,5,8,5,9,7,0,4,3,0,1,0,0,0,0
7498,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.2,0,-1,7,1,-1,0,-1,1,1,1,0,1,64,3,0.316227766,0.657772977,0.361939221,3.16227766,0.8,0.2,0.4,2,2,9,2,8,2,9,7,2,6,8,0,1,1,1,1,0
7499,0,4,1,5,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.8,1.2,1.588434764,6,0,-1,0,1,10,1,1,0,1,28,3,0.374165739,0.894196162,0.382099464,3.16227766,0.5,0.2,0.8,2,1,7,3,9,2,8,4,3,5,9,0,1,1,0,0,0
7502,1,2,1,6,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.2,0.3,-1,10,1,-1,9,1,15,1,0,0,1,41,2,0.547722558,1.687141453,0.532916504,3.605551276,0.7,0.8,0,2,1,10,4,11,2,6,11,1,3,8,0,0,0,0,0,0
7505,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.2,0.2,-1,11,1,-1,0,-1,11,1,1,2,1,76,3,0.316227766,0.791261677,0.379473319,3.605551276,0.1,0.7,0.1,2,3,9,2,10,4,10,8,1,3,5,1,0,0,0,0,0
7506,0,2,1,10,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0.9,0.2,0.475,7,1,-1,0,-1,11,1,1,2,1,67,2,0.374165739,0.697256874,0.366606056,3.16227766,0.4,0.3,0.8,1,2,6,1,8,2,12,7,4,0,5,1,1,1,0,0,0
7507,0,5,1,5,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.4,0,0.937749967,11,0,-1,9,-1,15,1,1,2,1,104,3,0.489897949,1.257843163,0.480624594,3.31662479,0.6,0.9,0,1,0,6,3,10,1,4,5,4,5,5,1,1,0,1,0,0
7516,0,5,1,4,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0.7,0.4,0.862771696,6,1,-1,0,1,0,1,1,0,1,87,3,0.316227766,0.66360523,0.36152455,3,0,0.5,0.1,1,3,7,2,9,1,7,2,2,8,8,0,1,0,0,0,1
7524,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.3,0,0.602079729,4,1,-1,0,0,0,1,1,0,1,87,2,0.316227766,0.743720266,0.36152455,3.605551276,0.7,0.4,0.8,4,2,7,2,8,3,9,6,1,8,3,0,1,0,1,1,0
7526,0,2,1,7,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.6,0.9,1.423683603,0,0,-1,0,1,15,1,1,0,1,5,2,0.424264069,0.610344707,0.395853508,1,0.7,0.6,0.4,1,1,10,2,9,3,5,2,0,4,7,0,1,0,0,1,1
7528,0,0,3,10,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0.440879802,11,1,-1,2,-1,1,1,1,2,0,1,0,0.374165739,0.833505492,0.418927201,3.464101615,0.9,0.1,0.1,1,2,8,3,11,2,14,6,0,1,6,0,1,1,1,1,0
7529,0,5,1,2,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.1,0.3,-1,7,0,-1,1,-1,9,1,1,2,1,104,2,0.574456265,0.997993856,0.46151923,3.16227766,0.4,0.9,0.7,2,2,7,1,7,2,11,6,0,3,6,1,0,0,0,0,0
7530,0,5,2,4,1,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0.9,0.3,0.821964111,11,1,-1,0,-1,0,1,1,2,1,37,2,0.316227766,0.699586655,0.375499667,3,0.8,0.7,0.3,5,3,8,4,11,3,12,6,3,4,13,0,0,1,1,0,0
7531,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.5,0.2,0.613392207,7,1,0,0,1,14,1,1,2,1,49,3,0.4,0.676127769,-1,2.828427125,0.5,0.5,0,3,2,7,6,11,2,8,5,1,2,10,0,0,1,0,1,0
7532,0,1,1,3,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.6,0.6,0.527375578,11,1,-1,0,-1,11,1,1,2,0,104,3,0.447213595,0.812925032,0.424617475,3,0,0.6,0.4,3,4,9,3,9,3,11,5,2,4,8,1,0,0,1,0,0
7538,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.2,0.749583218,11,1,1,0,1,4,0,1,2,1,84,3,0.316227766,0.684253228,0.320156212,3.16227766,0.3,0.8,0.1,4,1,6,2,10,1,11,9,0,3,8,0,1,1,0,0,0
7540,0,2,1,6,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.7,0.6,0.718070331,7,0,-1,0,-1,10,1,1,1,1,89,2,0.387298335,1.091978642,0.408656335,3.605551276,0.2,0.5,0.5,3,1,5,1,10,2,15,9,3,2,7,0,0,0,1,1,0
7542,1,5,1,5,1,6,0,1,0,0,0,0,0,0,0,11,1,0,0,0.9,1,1.398883483,11,0,1,0,1,11,1,1,2,1,3,2,0.424264069,1.103244651,0.378945906,3.464101615,0,0.3,0.5,0,0,5,5,8,2,9,4,1,2,9,0,0,1,1,0,0
7545,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.1,0.1,-1,7,1,-1,0,-1,4,1,1,0,1,12,3,0.4,0.694934446,0.370809924,2.828427125,0.9,0.3,0.7,1,0,6,2,8,3,7,8,0,8,8,0,0,0,0,0,0
7551,0,0,1,7,1,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.4,0,0.769334128,10,1,-1,0,1,7,1,1,0,1,96,3,0.4,0.717591818,0.427200187,2.828427125,0.6,0,0.5,3,2,7,4,8,5,8,6,2,3,6,0,1,1,0,0,0
7553,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.8,0.9,1.501457625,8,1,-1,0,1,4,1,1,0,1,104,3,0.399749922,0.590751727,0.334664011,2,0.8,0,0.6,4,1,7,2,8,1,10,10,0,2,5,0,0,0,1,1,0
7556,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,1.5,1.176329036,11,0,-1,0,-1,10,1,1,2,1,28,3,0.374165739,0.75487397,0.380788655,2.645751311,0.9,0.9,0,1,1,8,3,5,4,10,8,2,1,12,0,0,1,0,0,0
7557,1,0,1,7,1,4,0,0,0,1,0,0,0,0,0,13,0,0,1,0.9,0.8,1.009641025,11,1,-1,0,-1,4,1,1,0,1,12,3,0.4,0.694384203,0.370809924,3,0.4,0.4,0,3,3,8,4,11,2,11,5,1,3,6,0,1,1,1,0,0
7560,0,2,1,7,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0.6,0.7,1.074418447,10,1,-1,0,1,0,1,1,0,1,34,2,0.4,0.777405624,-1,3.31662479,0.8,0.6,0.7,2,1,9,4,9,2,13,3,2,8,6,0,1,1,0,0,1
7561,0,5,3,8,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.7,0.8,0.957209486,7,1,1,0,1,11,1,1,2,1,67,2,0.374165739,0.763139043,0.300832179,3.464101615,0,0.4,0.2,2,3,9,6,8,2,7,7,4,2,2,0,1,0,0,1,0
7568,0,4,1,4,1,0,0,0,1,0,0,0,0,0,0,9,0,1,0,0.4,0,1.222701926,11,1,1,0,0,11,1,1,2,1,7,3,0.374165739,0.814818846,0.354259792,3.16227766,0.8,0.5,0,1,3,8,2,10,2,13,9,0,2,8,0,0,1,1,1,0
7569,0,4,1,9,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.6,0.6,0.870344759,6,0,-1,0,1,10,1,1,0,1,28,3,0.374165739,0.684871949,0.382099464,2.236067978,0.9,0.8,0.1,5,2,9,3,8,2,6,12,5,1,8,0,1,0,0,1,0
7571,0,5,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9,0.3,0.812019088,6,1,-1,0,0,1,1,1,0,1,85,3,0.374165739,0.790791527,0.397492138,3.16227766,0.5,0.3,0,2,4,9,2,10,3,7,6,1,5,5,0,0,1,0,1,0
7572,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.8,1,1.094588964,11,0,0,0,1,0,1,1,2,1,88,3,0.4,0.855874209,0.332415403,3.31662479,0.8,0.8,0.3,1,2,6,1,11,0,10,7,1,2,8,0,1,1,0,1,1
7577,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.9,0.3,0.660492241,7,1,-1,0,-1,1,1,1,2,1,38,3,0.316227766,0.72164012,0.359861084,3.464101615,0,0.9,0.9,1,2,9,2,8,3,7,4,1,2,5,0,1,1,0,1,0
7578,0,5,1,6,1,6,0,0,1,0,0,0,0,0,0,11,1,0,0,0.3,0.2,-1,5,1,1,0,0,0,1,1,2,1,87,3,0.316227766,0.753572758,0.294448637,3.605551276,0.9,0.8,0.9,2,1,8,2,8,1,11,6,3,3,6,0,0,1,1,0,0
7580,0,5,1,2,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.9,1.7,1.889444363,11,1,1,9,1,17,-1,0,2,1,104,3,0.447213595,1.901472896,0.44609416,3.605551276,0.8,0,0.3,1,0,6,4,9,2,10,5,2,3,9,1,0,0,0,0,0
7581,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.7,1.7,1.551813455,11,1,-1,0,-1,7,1,1,2,1,92,3,0.374165739,0.752488983,0.392683078,3.16227766,0.2,0.3,0.2,4,4,8,0,10,0,11,4,0,0,8,0,1,0,0,1,0
7593,0,1,1,7,1,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.9,0.8,0.894776508,11,1,-1,0,-1,11,1,1,3,1,30,3,0.447213595,0.716655455,0.444971909,1.732050808,0.4,0.4,0.5,3,1,7,2,9,2,8,4,0,2,7,0,1,0,0,0,0
7594,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.4,0.3,0.744563631,7,1,-1,0,-1,0,1,1,2,1,32,1,0.315753068,0.434584441,0.360555128,0,0.4,0.8,0.1,2,3,7,5,7,2,8,6,3,5,6,0,0,1,0,1,0
7596,0,6,2,9,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.6,1.3,1.035615759,8,1,-1,0,1,1,1,0,0,1,31,3,0.423792402,1.113277308,0.408411557,3.741657387,0.9,0.8,0.6,2,1,8,4,9,2,3,7,2,2,7,0,1,0,0,1,0
7597,0,3,2,2,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.7,1.3,1.154068889,11,1,-1,0,-1,4,1,1,2,1,84,3,0.316227766,0.68444494,0.366742416,3,0.4,0.6,0.6,3,0,8,1,10,2,6,6,0,3,10,0,1,1,1,0,1
7603,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,-1,11,1,-1,0,-1,11,1,1,0,1,19,3,0.316227766,0.621431964,0.388715835,2.645751311,0.8,0.1,0.9,3,2,7,2,11,5,4,3,1,5,4,0,1,0,1,0,0
7606,0,0,1,3,0,6,1,0,0,0,0,0,0,0,0,10,1,0,0,0.9,0.4,1.078482731,11,1,-1,0,-1,10,1,1,0,1,28,3,0.374165739,0.661422209,0.378813939,2,0.9,0.9,0.4,2,3,6,3,8,2,6,9,3,1,10,1,1,1,0,1,0
7607,0,4,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.9,0.6,0.882822179,0,1,-1,0,0,10,1,1,4,1,89,2,0.387298335,0.986154146,0.408656335,3.464101615,0.2,0.4,0.4,4,3,9,3,9,5,11,8,1,3,7,1,1,1,0,0,0
7608,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0.3,0.2,-1,10,1,-1,0,1,1,1,1,0,1,10,2,0.316227766,0.724597352,0.381444623,3.31662479,0,0,0.5,2,2,9,4,9,3,11,5,3,1,8,0,0,0,0,1,0
7612,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.8,0.1,-1,7,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.690565106,0.36152455,3.16227766,0,0,0.7,2,2,9,4,10,1,10,5,0,8,8,0,1,0,0,0,0
7613,0,0,1,6,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.4,0,0.668019461,4,1,-1,0,1,1,1,1,0,1,64,1,0.316227766,0.660687721,0.361939221,3.16227766,0.3,0.6,0.4,3,1,6,3,9,4,6,7,1,5,3,0,1,1,0,0,0
7614,0,3,2,2,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0.9,0.3,0.804285397,11,1,-1,0,-1,0,1,1,2,1,32,3,0.316227766,0.607426491,0.36152455,2.828427125,0.4,0,0,2,3,9,7,9,1,8,11,1,2,6,0,1,1,0,0,0
7615,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0.671286079,7,1,-1,0,-1,11,1,1,2,1,30,3,0.447213595,0.687731929,0.444971909,1.414213562,0.6,0.5,0.8,2,1,7,4,8,1,7,4,2,4,9,0,1,1,0,0,0
7617,0,5,1,2,0,0,1,0,0,0,0,0,0,0,0,11,0,1,0,0.7,0.6,0.929717699,11,0,1,0,0,10,1,1,2,1,55,2,0.424264069,0.960928335,0.358608422,3.605551276,0.1,0,0,2,1,7,4,7,3,5,4,4,5,8,0,0,0,0,0,0
7620,0,3,1,4,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.7,0.3,1.130265456,11,1,1,0,0,0,1,1,2,1,88,3,0.4,0.874217478,0.328937684,3.464101615,0.5,0.9,0.9,4,1,10,4,11,1,8,4,0,4,10,0,0,0,1,0,0
7621,0,1,1,6,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,0.5,0.910013736,11,0,-1,0,-1,11,1,1,1,1,3,2,0.424264069,1.103244651,0.434971263,3.464101615,0.9,0.3,0.4,3,1,8,2,6,5,8,9,2,1,3,0,1,1,0,1,0
7622,0,1,1,8,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,1.030169889,7,1,1,0,1,14,1,1,2,1,42,2,0.4,0.802037694,0.33763886,3.605551276,0.4,0.3,0.3,3,2,9,3,9,1,3,8,3,3,10,0,0,1,1,1,0
7623,0,4,1,5,0,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0.7,1.4,1.496662955,11,1,1,0,1,0,1,0,2,1,104,3,0.4,1.074132362,0.330907842,3.605551276,0.6,0.6,0.4,2,4,8,3,10,5,10,6,1,4,3,0,1,1,1,0,1
7624,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0.5,0.2,0.678693598,10,1,-1,0,-1,4,1,1,2,1,104,3,0.4,0.638810232,0.39179076,2.645751311,0.8,0.1,0.8,2,1,9,1,11,6,10,4,2,5,8,0,0,1,0,1,0
7625,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.2,0.58630197,7,1,-1,0,-1,11,1,1,3,1,57,2,0.423792402,0.59524632,0.373496988,1.414213562,0.4,0.4,0.8,4,1,7,2,8,2,12,5,1,4,9,0,0,0,1,0,0
7626,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.8,0.6,0.965012953,10,0,-1,0,1,10,1,1,0,1,83,2,0.424264069,0.984130274,0.396484552,3,0.3,0.5,0,1,2,7,3,8,3,7,8,2,0,9,0,1,1,0,0,0
7628,0,2,1,7,1,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0.7,0.2,0.445112345,7,1,1,0,1,4,1,1,2,1,84,3,0.316227766,0.78525934,0.320156212,3.605551276,0.4,0.4,0.6,2,1,8,3,9,3,5,6,1,3,11,0,0,1,0,0,0
7632,0,5,1,5,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.9,0.8,1.336272802,11,1,1,0,1,11,1,1,2,1,101,3,0.374165739,0.794626842,0.321247568,3.16227766,0.3,0.8,0.1,2,1,8,2,10,0,9,10,3,4,4,1,0,1,0,0,0
7634,0,1,1,6,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0.5,0.1,0.52618913,6,1,-1,0,0,0,1,0,0,1,95,2,0.4,1.025507937,0.401372645,3.605551276,0,0.3,0.1,3,0,8,7,10,4,11,2,3,2,5,0,1,1,1,0,0
7636,0,5,1,5,0,4,1,0,0,0,0,0,0,0,0,8,1,0,0,0.4,0,0.606217783,7,1,-1,0,-1,1,1,1,2,1,64,1,0.316227766,0.661625222,0.361939221,3.464101615,0.8,0.2,0.1,2,2,9,2,9,1,16,5,5,5,11,0,1,1,0,1,0
7638,0,2,1,4,1,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0.9,1.2,1.275980016,8,1,-1,0,1,4,1,1,0,1,9,2,0.316227766,0.801612528,0.394334883,3.605551276,0.1,0.8,0.2,3,2,8,3,10,4,7,7,0,6,12,0,0,1,0,1,1
7639,0,5,1,2,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.7,0.4,0.802340327,10,1,-1,0,1,7,1,1,0,1,104,3,0.447213595,0.971207394,0.41761226,3.464101615,0.1,0.2,0.3,3,2,8,4,9,5,8,8,0,2,10,0,1,0,0,0,0
7640,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.2,0.3,-1,4,1,-1,0,1,0,1,1,0,1,32,1,0.316227766,0.609396124,0.36152455,2.828427125,0.7,0.8,0.2,3,2,9,1,10,1,11,2,1,3,9,0,0,1,0,0,0
7643,0,0,1,11,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.4,1.3,1.184271928,9,0,1,0,1,10,1,0,0,1,55,2,0.424264069,1.183416751,0.358608422,3.741657387,0.7,0.9,0.8,0,3,6,2,10,2,5,3,0,2,8,0,1,1,0,0,1
7645,0,2,1,6,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0.9,1.5,1.876832438,11,0,0,8,1,13,1,1,3,1,20,3,0.447213595,0.858645868,0.371483512,2.645751311,0.5,0.3,0.3,4,4,10,3,9,2,5,8,1,1,4,0,0,1,0,1,0
7646,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.3,0,0.604669331,10,1,-1,0,-1,10,1,1,2,1,28,3,0.374165739,0.702901307,0.378813939,2.645751311,0.1,0.9,0.1,1,4,8,1,9,3,5,6,2,5,4,0,1,1,0,0,0
7648,0,5,1,3,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.7,0.5,0.932067594,6,0,-1,0,-1,0,1,1,2,1,78,3,0.4,0.857670784,0.384837628,3.464101615,0.6,0.7,0.8,0,2,7,2,10,3,13,8,1,1,8,0,0,0,1,0,0
7649,0,6,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9,1.3,1.384963898,6,0,-1,9,1,11,1,1,0,1,56,3,0.489897949,1.114239169,0.50049975,3.16227766,0.2,0.2,0.4,1,1,7,3,7,2,11,6,0,3,10,0,1,0,0,1,0
7650,0,4,1,3,0,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.8,0.7,0.945052909,11,1,-1,0,-1,6,1,1,2,1,27,3,0.374165739,0.677714926,0.3591657,3.16227766,0.9,0.4,0.5,3,1,8,5,9,1,14,2,1,1,9,0,0,0,1,0,0
7651,0,3,1,5,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.8,0.3,0.706664701,11,1,-1,0,-1,0,1,1,2,1,32,3,0.316069613,0.510711706,0.367423461,1,0.2,0.1,0.1,2,3,9,3,8,0,5,6,0,2,8,0,0,0,0,0,0
7655,0,2,1,8,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0.9,1.1,1.734394707,11,1,1,0,0,15,1,0,2,1,97,3,0.387298335,0.89742515,0.298328678,3.741657387,0.4,0.5,0.7,1,2,8,3,9,2,14,3,1,2,5,1,0,0,0,1,0
7658,0,1,2,4,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.5,0.2,0.473022198,7,0,-1,0,-1,10,1,1,2,1,83,2,0.408411557,0.687852089,0.396484552,2,0.3,0.5,0.1,4,1,8,3,9,2,6,6,2,4,6,0,1,0,0,0,0
7659,0,1,1,4,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0.6,0.7,0.59843546,11,1,-1,2,-1,11,1,1,2,1,94,0,0.374165739,0.761441651,0.430116263,3.31662479,0.1,0.8,0.3,1,2,6,3,8,2,14,11,1,3,9,0,0,1,0,1,1
7662,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,-1,6,1,-1,0,1,11,1,1,0,1,53,2,0.446989933,0.457219408,0.421900462,0,0.8,0.9,0.1,1,0,6,2,9,2,6,7,1,2,7,0,0,0,0,0,0
7665,0,3,1,7,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.3,0.670354384,11,1,-1,0,-1,11,1,1,2,1,101,3,0.374165739,0.776514782,0.384967531,3.31662479,0,0.6,0.2,2,1,8,4,8,2,5,6,1,3,5,0,1,0,0,0,0
7666,0,1,1,9,1,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.3,0,0.538516481,11,1,0,0,0,1,1,1,0,1,64,1,0.316069613,0.50815661,0.304138127,1.732050808,0.2,0.4,0.6,3,4,10,2,8,3,12,4,2,5,5,0,1,0,0,0,0
7667,1,2,1,8,1,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0.7,0.7,0.983615779,6,1,-1,0,1,1,1,1,0,1,10,2,0.316227766,0.522391196,0.386005181,1.414213562,0.5,0.6,0.4,3,0,8,3,10,5,5,4,2,3,8,0,1,1,1,1,0
7668,0,1,2,1,0,3,1,0,0,0,0,0,0,0,0,8,0,1,0,0.9,0.8,1.197914855,11,1,1,0,0,6,1,0,2,1,33,3,0.4,1.029974324,0.328633535,3.741657387,0.7,0.1,0,2,1,9,5,9,3,7,7,1,4,12,0,0,1,1,1,0
7672,0,3,1,8,1,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.9,0.6,0.721976454,11,1,-1,0,-1,11,1,1,0,1,11,2,0.316227766,0.692760677,0.368781778,3.464101615,0.7,0.3,0.2,3,2,6,1,8,2,10,5,4,4,7,0,1,1,1,1,0
7674,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.3,0.2,-1,4,1,-1,0,1,1,1,1,0,1,31,3,0.360555128,0.549830928,0.393700394,1.414213562,0.4,0.6,0.7,2,1,9,2,10,1,11,4,2,2,11,0,1,0,0,0,0
7676,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0.9,1.2,1.545962483,11,1,1,1,0,12,1,0,2,1,104,3,0.374165739,0.873543652,0.325576412,3.605551276,0.4,0.1,0.5,4,2,7,2,9,4,10,4,1,3,9,0,0,1,0,0,0
7680,0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,0.5,0.969858237,9,0,-1,0,-1,0,0,1,1,1,88,3,0.4,0.87017857,0.397492138,3.16227766,0.4,0.2,0.9,3,0,7,3,8,2,11,3,0,5,3,0,1,1,0,0,0
